time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.4800000000000026,-1.16126738578,3.73296933408,20.8845443445,0.319405224446,0.100680355293,0.0,-1.15221219784,3.9242068114,5.35234380119,0.189455624168,0.0511669368136,0.0,476.86878730659,474.927955140957,476.62008291987735,477.4144929293999
3.5400000000000027,-1.23234784959,3.97428203184,21.2061693085,0.330726498717,0.103514607529,0.0,-1.2173611675,4.12027764589,5.36758508961,0.187109062283,0.0379190069511,0.0,459.80277061751366,458.7530410336332,458.8930948353617,458.74013748073946
3.6000000000000028,-1.3072476432,4.22709578658,21.52734605,0.341865100978,0.106299896637,0.0,-1.27949259523,4.30754882418,5.33765451808,0.182543001578,0.059530033519,0.0,445.9194412821162,447.68296335657567,445.63691508117245,445.29677589229067
3.660000000000003,-1.38551397614,4.49000313949,21.8430167357,0.352725167939,0.110056825737,0.0,-1.32968046113,4.45673523312,5.1847951308,0.177729130385,0.0681626707539,0.0,402.720802991549,403.50435503737947,405.67749964628877,405.2800197103516
3.720000000000003,-1.46746011472,4.76389432813,22.1546427125,0.3634047333,0.114266047079,0.0,-1.40217952012,4.67354233996,5.20171358336,0.178514092414,0.0738629419073,0.0,461.8606077585435,462.31360395123505,464.16088152659114,464.25157602675233
3.780000000000003,-1.55357693322,5.05014737074,22.4650868353,0.374598665982,0.118447684228,0.0,-1.46871480965,4.86883603205,5.14580837523,0.199111551944,0.059686050395,0.0,441.25008498028933,440.0815651962493,440.6229145586965,442.356436107365
3.840000000000003,-1.6436632178,5.34798571833,22.7713885811,0.386663776392,0.121806459778,0.0,-1.53442544946,5.05978986799,5.06372925324,0.204760122362,0.047289357807,0.0,434.82180745546475,433.78394569536334,432.38521057900044,432.90171532737486
3.900000000000003,-1.73806133325,5.6584051061,23.0750630288,0.399330195167,0.125111304196,0.0,-1.6123854179,5.28816584082,5.05765481813,0.221457511205,0.0673161058322,0.0,459.27082190889394,460.85872371130426,460.74238051611735,462.1026753054189
3.960000000000003,-1.837051226,5.98224507171,23.3771683978,0.412087830992,0.128947186311,0.0,-1.68755913537,5.50717591779,5.01159566713,0.182113295963,0.0561210026934,0.0,449.7251882712708,448.82016434121533,451.89934116654734,448.7581957095805
4.020000000000002,-1.94084348133,6.32008432158,23.6780084659,0.422462258398,0.132404007694,0.0,-1.77240188475,5.75452560897,5.01521308267,0.139159860715,0.0604422560451,0.0,469.1373014474028,469.4748854137472,469.44608311084903,466.1259752873571
4.080000000000001,-2.0499046909,6.67323073252,23.9797328927,0.43100190536,0.136395532747,0.0,-1.86321963677,6.01712348421,5.04099817596,0.148003923582,0.0765297741293,0.0,477.94364964449954,479.1713877482356,477.7652781567516,478.4565232961243
4.14,-2.16428405631,7.04158787011,24.2815186496,0.439720664046,0.140838634171,0.0,-1.94973968927,6.26161281028,5.01752075006,0.139306678839,0.0685706002948,0.0,465.08706488956966,464.4670922460258,465.2902529871634,464.62736028983613
4.199999999999998,-2.28427211472,7.42571329449,24.5839612277,0.448148972583,0.144594511891,0.0,-2.0500934456,6.54252965014,5.06238578592,0.142703318189,0.0466577515441,0.0,490.44820943688416,488.8198979770417,489.4069839918392,489.6761338466755
4.259999999999997,-2.40998942463,7.82570659217,24.8867630786,0.456634490694,0.147586215623,0.0,-2.1406424225,6.79066483708,5.03001908862,0.138741544874,0.055601096706,0.0,465.9297982469392,466.63009165857994,468.705083922648,468.4144728713348
